categoria_principal_articulo;subcategoria_articulo;nombre_articulo;id_articulo;formato_venta_articulo;precio_articulo_por_formato_venta_articulo;unidad_medida_articulo;precio_por_unidad_articulo;cantidad_unidad_medida_articulo;url_enlace_articulo;imagen_articulo
Fruta y verdura;Manzana y pera;Manzana roja acidulce;8175;Pieza;0.64;kg;2.90;0,22;https://tienda.mercadona.es/product/8175/manzana-roja-acidulce-pieza;https://prod-mercadona.imgix.net/images/22301daf320667073b7662206e508c36.jpg?fit=crop&h=300&w=300
Fruta y verdura;Melón y sandía;1/4 Sandía baja en semillas;3505.2;1/4 Pieza;2.19;kg;1.35;1,62;https://tienda.mercadona.es/product/3505.2/14-sandia-baja-semillas-14-pieza;https://prod-mercadona.imgix.net/images/691e1274d514dac5d35bd5c952f8c1f6.jpg?fit=crop&h=300&w=300
Fruta y verdura;Melón y sandía;Media sandía baja en semillas;3505.1;1/2 Pieza;3.82;kg;1.35;2,83;https://tienda.mercadona.es/product/3505.1/media-sandia-baja-semillas-12-pieza;https://prod-mercadona.imgix.net/images/6f968b5212959c76552ae95c4fd8b619.jpg?fit=crop&h=300&w=300
Fruta y verdura;Melón y sandía;Sandía baja en semillas;3529;Pieza;5.48;kg;0.95;5,77;https://tienda.mercadona.es/product/3529/sandia-baja-semillas-pieza;https://prod-mercadona.imgix.net/images/5a83042e3754877c18b14e2cbf64a973.jpg?fit=crop&h=300&w=300
Fruta y verdura;Melón y sandía;Medio melón piel de sapo;30200;1/2 Pieza;2.96;kg;2.00;1,48;https://tienda.mercadona.es/product/30200/medio-melon-piel-sapo-12-pieza;https://prod-mercadona.imgix.net/images/3022ff8aa96d13f4d814dec4f06b8b4c.jpg?fit=crop&h=300&w=300
Fruta y verdura;Melón y sandía;Melón piel de sapo;3506;Pieza;4.85;kg;1.70;2,85;https://tienda.mercadona.es/product/3506/melon-piel-sapo-pieza;https://prod-mercadona.imgix.net/images/bd4459355f58bc265a2c6720b688e3c3.jpg?fit=crop&h=300&w=300
Fruta y verdura;Melón y sandía;Melón Galia;3523;Pieza;3.31;kg;2.40;1,38;https://tienda.mercadona.es/product/3523/melon-galia-pieza;https://prod-mercadona.imgix.net/images/f7d56f5d9fc9bd92c12a9191f1a42d1f.jpg?fit=crop&h=300&w=300
Fruta y verdura;Cítricos;Limones;3236;Malla;2.85;kg;2.85;1;https://tienda.mercadona.es/product/3236/limones-malla;https://prod-mercadona.imgix.net/images/161660f7e41fe33f0a6bdc0f3f58edb1.jpg?fit=crop&h=300&w=300
Fruta y verdura;Cítricos;Limón;3210;Pieza;0.50;kg;2.95;0,17;https://tienda.mercadona.es/product/3210/limon-pieza;https://prod-mercadona.imgix.net/images/c86c13521b625c34a7543a22019080d5.jpg?fit=crop&h=300&w=300
Fruta y verdura;Cítricos;Naranja para zumo;3235;Pieza;0.56;kg;1.95;0,285;https://tienda.mercadona.es/product/3235/naranja-mesa-pieza;https://prod-mercadona.imgix.net/images/e9ff28c3b115649df7138f0f51dd1f9f.jpg?fit=crop&h=300&w=300
Fruta y verdura;Cítricos;Naranjas;3277;Malla;4.80;kg;1.60;3;https://tienda.mercadona.es/product/3277/naranjas-malla;https://prod-mercadona.imgix.net/images/83becaf029aeea3fac731b94ccb66afe.jpg?fit=crop&h=300&w=300
Fruta y verdura;Cítricos;Naranjas;3485;Malla;6.50;kg;1.30;5;https://tienda.mercadona.es/product/3485/naranjas-malla;https://prod-mercadona.imgix.net/images/480e2a82dfec3d075d007e24d9d755ca.jpg?fit=crop&h=300&w=300
Fruta y verdura;Cítricos;Pomelos;5549;Malla;3.98;kg;2.65;1,5;https://tienda.mercadona.es/product/5549/pomelos-malla;https://prod-mercadona.imgix.net/images/e8357abb44cf00df4be4fa0712f42dce.jpg?fit=crop&h=300&w=300
Fruta y verdura;Cítricos;Lima;3897;Pieza;0.42;kg;4.15;0,1;https://tienda.mercadona.es/product/3897/lima-pieza;https://prod-mercadona.imgix.net/images/89f9d5452102413e378048f258bc0d9c.jpg?fit=crop&h=300&w=300
Fruta y verdura;Fruta tropical;Kiwi verde;3820;Pieza;0.50;kg;4.55;0,109;https://tienda.mercadona.es/product/3820/kiwi-verde-pieza;https://prod-mercadona.imgix.net/images/32214f2eedbb801a0275c14de2fc7ff6.jpg?fit=crop&h=300&w=300
Fruta y verdura;Fruta tropical;Kiwis verdes;3832;Bandeja;4.25;kg;4.25;1;https://tienda.mercadona.es/product/3832/kiwis-verdes-bandeja;https://prod-mercadona.imgix.net/images/9c08be85d7f7fc1375935f5a09fb896d.jpg?fit=crop&h=300&w=300
Fruta y verdura;Fruta tropical;Kiwis amarillos;3839;Bandeja;3.58;kg;6.50;0,55;https://tienda.mercadona.es/product/3839/kiwis-amarillos-bandeja;https://prod-mercadona.imgix.net/images/d8422595600930c84870fafe977ce26a.jpg?fit=crop&h=300&w=300
Fruta y verdura;Fruta tropical;Aguacate;3830;Pieza;0.92;kg;4.60;0,2;https://tienda.mercadona.es/product/3830/aguacate-pieza;https://prod-mercadona.imgix.net/images/b1dee7e254871996d81c69a656fa4304.jpg?fit=crop&h=300&w=300
Fruta y verdura;Fruta tropical;Aguacates;3858;;3.12;kg;4.40;0,71;https://tienda.mercadona.es/product/3858/aguacates-bandeja;https://prod-mercadona.imgix.net/images/53e0a520f4ca5488ebbe1c86ae33d4a3.jpg?fit=crop&h=300&w=300
Fruta y verdura;Fruta tropical;Piña;3076;Pieza;3.85;kg;1.95;1,974;https://tienda.mercadona.es/product/3076/pina-pieza;https://prod-mercadona.imgix.net/images/9dd42248e51d82317d3e48eaa166d56e.jpg?fit=crop&h=300&w=300
Fruta y verdura;Fruta tropical;Media piña;3291;1/2 Pieza;2.81;kg;2.95;0,954;https://tienda.mercadona.es/product/3291/media-pina-12-pieza;https://prod-mercadona.imgix.net/images/402b1367a1c8b766faec73e2c93f7078.jpg?fit=crop&h=300&w=300
Fruta y verdura;Fruta tropical;Piña natural a rodajas;3024;Bote;3.48;kg;6.00;0,58;https://tienda.mercadona.es/product/3024/pina-natural-rodajas-bote;https://prod-mercadona.imgix.net/images/447329070430fee9d487dd3124975cb8.jpg?fit=crop&h=300&w=300
Fruta y verdura;Fruta tropical;Guacamole Hacendado;3840;Tarrina;3.95;kg;7.90;0,5;https://tienda.mercadona.es/product/3840/guacamole-hacendado-95-aguacate-fresco-tarrina;https://prod-mercadona.imgix.net/images/5c3a7d00a6c79339f48bae00593089ed.jpg?fit=crop&h=300&w=300
Fruta y verdura;Fruta tropical;Guacamole Hacendado;3852;Tarrina;1.80;kg;9.00;0,2;https://tienda.mercadona.es/product/3852/guacamole-hacendado-95-aguacate-fresco-tarrina;https://prod-mercadona.imgix.net/images/534186c0a94952f5b363f467580cf747.jpg?fit=crop&h=300&w=300
Fruta y verdura;Fruta tropical;Mango;3050;Pieza;1.57;kg;3.15;0,497;https://tienda.mercadona.es/product/3050/mango-pieza;https://prod-mercadona.imgix.net/images/1b2fd343be56063400732e9e212256a5.jpeg?fit=crop&h=300&w=300
Fruta y verdura;Fruta tropical;Papaya;3026;Pieza;3.11;kg;5.45;0,57;https://tienda.mercadona.es/product/3026/papaya-pieza;https://prod-mercadona.imgix.net/images/e9f8ae9b5ffba96c816511d73a27b8c7.jpg?fit=crop&h=300&w=300
Fruta y verdura;Otras frutas;Albaricoque;5928;;2.59;kg;3.70;0,7;https://tienda.mercadona.es/product/5928/albaricoque-bandeja;https://prod-mercadona.imgix.net/images/b80926eb9e51041a9177366fc05f5aca.jpg?fit=crop&h=300&w=300
Fruta y verdura;Otras frutas;Cereza;3651;Bandeja;3.13;kg;6.25;0,5;https://tienda.mercadona.es/product/3651/cereza-bandeja;https://prod-mercadona.imgix.net/images/24f3dc9881eabd7e078c1b8a023c08ee.jpeg?fit=crop&h=300&w=300
Fruta y verdura;Otras frutas;Cereza;3652;Bandeja;5.00;kg;5.00;1;https://tienda.mercadona.es/product/3652/cereza-bandeja;https://prod-mercadona.imgix.net/images/1c788d733709ab94d48a1e14c0b87e0a.jpg?fit=crop&h=300&w=300
Fruta y verdura;Otras frutas;Nectarina;3427;Pieza;0.54;kg;3.00;0,179;https://tienda.mercadona.es/product/3427/nectarina-pieza;https://prod-mercadona.imgix.net/images/1f1f0f5c2da9a74de3a36b0b4676cd49.jpg?fit=crop&h=300&w=300
Fruta y verdura;Otras frutas;Nectarinas;3425;;2.03;kg;2.70;0,75;https://tienda.mercadona.es/product/3425/nectarinas-mini-bandeja;https://prod-mercadona.imgix.net/images/0fdafed765ef9b67968b9572d9a54020.jpg?fit=crop&h=300&w=300
Fruta y verdura;Otras frutas;Fresas;3723;Bandeja;2.92;kg;7.30;0,4;https://tienda.mercadona.es/product/3723/fresas-bandeja;https://prod-mercadona.imgix.net/images/9d76901a0efd72d6b5f9d7a98ce0cea2.jpg?fit=crop&h=300&w=300
Fruta y verdura;Otras frutas;Ciruela roja;3601;Pieza;0.54;kg;4.50;0,12;https://tienda.mercadona.es/product/3601/ciruela-roja-pieza;https://prod-mercadona.imgix.net/images/0ead942ca7059ce84a1a64081ffa023c.jpg?fit=crop&h=300&w=300
Fruta y verdura;Otras frutas;Frambuesa;5500;Bandeja;2.74;kg;13.70;0,2;https://tienda.mercadona.es/product/5500/frambuesa-bandeja;https://prod-mercadona.imgix.net/images/fa1a8cc94508e2b4712f64b118136902.jpg?fit=crop&h=300&w=300
Fruta y verdura;Otras frutas;Moras;14379;Bandeja;2.10;kg;14.00;0,15;https://tienda.mercadona.es/product/14379/moras-bandeja;https://prod-mercadona.imgix.net/images/3515b5e701ae00d88e6dccb32935f99b.jpg?fit=crop&h=300&w=300
Fruta y verdura;Otras frutas;Arándanos;5501;Vaso;3.20;kg;14.22;0,225;https://tienda.mercadona.es/product/5501/arandanos-vaso;https://prod-mercadona.imgix.net/images/a367ac3b20f085088d1750cb83edb8f5.jpg?fit=crop&h=300&w=300
Fruta y verdura;Otras frutas;Arándanos;5507;Tarrina;5.80;kg;11.60;0,5;https://tienda.mercadona.es/product/5507/arandanos-tarrina;https://prod-mercadona.imgix.net/images/e229d0d57c3523527163fe2c8133db69.jpg?fit=crop&h=300&w=300
Fruta y verdura;Otras frutas;Melocotones amarillos mini;3422;;2.74;kg;3.65;0,75;https://tienda.mercadona.es/product/3422/melocotones-amarillos-mini-bandeja;https://prod-mercadona.imgix.net/images/f4a15eda7d5f827b36e045509eb133bf.jpg?fit=crop&h=300&w=300
Fruta y verdura;Otras frutas;Melocotón amarillo;3433;Pieza;0.79;kg;3.95;0,2;https://tienda.mercadona.es/product/3433/melocoton-amarillo-pieza;https://prod-mercadona.imgix.net/images/83528d0f0039f50dbf33ac7a3346161f.jpg?fit=crop&h=300&w=300
Fruta y verdura;Otras frutas;Paraguayo;3418;Pieza;0.51;kg;3.40;0,149;https://tienda.mercadona.es/product/3418/paraguayo-pieza;https://prod-mercadona.imgix.net/images/42b5418b1959e4bb74eeaff9d6388184.jpg?fit=crop&h=300&w=300
Fruta y verdura;Otras frutas;Paraguayos;3498;;2.33;kg;3.10;0,75;https://tienda.mercadona.es/product/3498/paraguayos-bandeja;https://prod-mercadona.imgix.net/images/136f6f1eee79b6bdf7a37b452fa83ff3.jpg?fit=crop&h=300&w=300
Fruta y verdura;Otras frutas;Ciruelas rojas mini;3772;Bandeja;2.10;kg;4.20;0,5;https://tienda.mercadona.es/product/3772/ciruelas-rojas-mini-bandeja;https://prod-mercadona.imgix.net/images/7add84b366935797697e183011d03c48.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Lechuga Iceberg;68130;Pieza;1.03;ud;1.03;1;https://tienda.mercadona.es/product/68130/lechuga-iceberg-pieza;https://prod-mercadona.imgix.net/images/e047afab489d1c6a9ffc9e7da122ce3f.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Ensalada mezcla 4 estaciones lavada;69706;Paquete;0.86;kg;3.44;0,25;https://tienda.mercadona.es/product/69706/ensalada-mezcla-4-estaciones-compuesta-lechuga-iceberg-zanahoria-col-lombarda-paquete;https://prod-mercadona.imgix.net/images/521b7ea477692d5b5ae5835f2aea842c.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Lechugas corazón romana;69121;Paquete;1.65;ud;0.83;2;https://tienda.mercadona.es/product/69121/lechugas-corazon-romana-paquete;https://prod-mercadona.imgix.net/images/f073d57203d1d5b93f0aa0b07f5b1f3a.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Ensalada mezcla brotes tiernos lavada;69757;Paquete;1.19;kg;11.90;0,1;https://tienda.mercadona.es/product/69757/ensalada-mezcla-brotes-tiernos-compuesta-brotes-batavia-roja-verde-lollo-rojo-rucula-espinaca-baby-paquete;https://prod-mercadona.imgix.net/images/77a9cc89e7a3c57a49e23a71517e4796.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Canónigos lavados;69719;Paquete;1.18;kg;9.44;0,125;https://tienda.mercadona.es/product/69719/canonigos-paquete;https://prod-mercadona.imgix.net/images/f0e683ae77cdd6372eaafd6420cc0171.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Lechuga iceberg cortada y lavada;69670;Paquete;0.90;kg;3.60;0,25;https://tienda.mercadona.es/product/69670/lechuga-iceberg-paquete;https://prod-mercadona.imgix.net/images/580c669243865a140be58304751de37b.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Ensalada mezcla gourmet lavada;69744;Paquete;1.06;kg;6.06;0,175;https://tienda.mercadona.es/product/69744/ensalada-mezcla-gourmet-compuesta-escarola-rizada-radicchio-canonigos-paquete;https://prod-mercadona.imgix.net/images/898858daf3420ea3c25faafc2a5fe30e.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Cogollos de lechuga;69581;Paquete;1.05;ud;0.35;3;https://tienda.mercadona.es/product/69581/cogollos-lechuga-paquete;https://prod-mercadona.imgix.net/images/f21a3360ecdc0517846ba3ad76d5382c.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Lechuga corazón romana;69122;Paquete;1.10;ud;1.10;1;https://tienda.mercadona.es/product/69122/lechuga-corazon-romana-paquete;https://prod-mercadona.imgix.net/images/ecea548419831d3cfa93562fbe38f8f6.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Endibias;69591;Bandeja;1.87;kg;4.16;0,45;https://tienda.mercadona.es/product/69591/endibias-bandeja;https://prod-mercadona.imgix.net/images/0b2f0449ace358bbf088184b7fd2dbbb.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Ensalada mezcla brotes tiernos maxi lavada;69810;Paquete;1.65;kg;9.43;0,175;https://tienda.mercadona.es/product/69810/ensalada-mezcla-brotes-tiernos-maxi-compuesto-batavia-roja-verde-lollo-rojo-espinacas-rucula-paquete;https://prod-mercadona.imgix.net/images/11ebbe4d020f773396a255d3ba44b2e0.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Ensalada mezcla gourmet maxi lavada;69741;Paquete;1.76;kg;5.87;0,3;https://tienda.mercadona.es/product/69741/ensalada-mezcla-gourmet-maxi-compuesta-escarola-rizada-canonigos-achicoria-paquete;https://prod-mercadona.imgix.net/images/2aa44688b2029f177fc8dd0de8767234.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Ensalada mezcla tierna lavada;69840;Paquete;1.24;kg;8.27;0,15;https://tienda.mercadona.es/product/69840/ensalada-mezcla-tierna-compuesta-lechuga-hoja-roble-verde-brotes-lechuga-batavia-roja-lechuga-trocadero-paquete;https://prod-mercadona.imgix.net/images/2a015ff6ee9a146c2d74715dbcd14685.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Rúcula lavada;69753;Paquete;0.83;kg;16.60;0,05;https://tienda.mercadona.es/product/69753/rucula-paquete;https://prod-mercadona.imgix.net/images/83a2c7a099eeace37c9fd9081cfc8e76.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Lechuga Batavia;68466;Pieza;1.12;kg;2.80;0,4;https://tienda.mercadona.es/product/68466/lechuga-batavia-pieza;https://prod-mercadona.imgix.net/images/37107dd93bf9f8605dd24b221fc189c8.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Ensalada brotes de Batavia verde lavados;69453;Paquete;1.05;kg;10.50;0,1;https://tienda.mercadona.es/product/69453/batavia-base-ensalada-paquete;https://prod-mercadona.imgix.net/images/f07f2683c135087301e49927de2deffc.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Cogollos corazón de lechuga;69582;Paquete;1.98;ud;0.33;6;https://tienda.mercadona.es/product/69582/cogollos-corazon-lechuga-paquete;https://prod-mercadona.imgix.net/images/cb2638ddbf275db6fb076609ecfc7766.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Ensalada mezcla primavera lavada;69703;Paquete;1.00;kg;5.00;0,2;https://tienda.mercadona.es/product/69703/ensalada-mezcla-primavera-compuesta-escarola-lisa-escarola-rizada-achicoria-paquete;https://prod-mercadona.imgix.net/images/d852827390098975287e27a902c825a4.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Ensalada mezcla dúo canónigos y rúcula lavada;69697;Paquete;1.44;kg;14.40;0,1;https://tienda.mercadona.es/product/69697/ensalada-mezcla-duo-canonigos-rucula-paquete;https://prod-mercadona.imgix.net/images/e9c3ec4c50c66754bbe94ab1ddaee683.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Lechuga hoja roble;69114;Paquete;1.51;ud;1.51;1;https://tienda.mercadona.es/product/69114/lechuga-hoja-roble-paquete;https://prod-mercadona.imgix.net/images/e6c61271d21736c09049e28c7a5d0c1b.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Escarola rizada cortada y lavada;69720;Paquete;1.24;kg;8.27;0,15;https://tienda.mercadona.es/product/69720/escarola-rizada-paquete;https://prod-mercadona.imgix.net/images/1d36f182ba3c84584ce170e6a85b7363.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Escarola rizada;68233;Paquete;1.80;ud;1.80;1;https://tienda.mercadona.es/product/68233/escarola-rizada-paquete;https://prod-mercadona.imgix.net/images/0519eae2b26f56f98a5e95a6c2a6f669.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Espinacas baby lavadas;69984;Paquete;1.15;kg;11.50;0,1;https://tienda.mercadona.es/product/69984/espinaca-baby-paquete;https://prod-mercadona.imgix.net/images/a91f13d218a7badd0b10b7b0e3088f20.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Lechuga romana cortada y lavada;69435;Paquete;1.12;kg;5.60;0,2;https://tienda.mercadona.es/product/69435/lechuga-romana-cortada-paquete;https://prod-mercadona.imgix.net/images/de27c05991934ccea736560b54d21694.jpg?fit=crop&h=300&w=300
Fruta y verdura;Lechuga;Lechuga trocadero;68467;Paquete;1.21;kg;3.11;0,39;https://tienda.mercadona.es/product/68467/lechuga-trocadero-paquete;https://prod-mercadona.imgix.net/images/25918e94342ed478e621ce93af59fcba.jpg?fit=crop&h=300&w=300
Fruta y verdura;Ensalada preparada;Ensalada César;69849;Bol;2.55;kg;12.14;0,21;https://tienda.mercadona.es/product/69849/ensalada-cesar-compuesta-hortalizas-frescas-pollo-queso-picatostes-salsas-incluye-tenedor-bol;https://prod-mercadona.imgix.net/images/458885d68d0da9b9d21151044a21c493.jpg?fit=crop&h=300&w=300
Fruta y verdura;Ensalada preparada;Ensalada California;69714;Bol;2.29;kg;11.93;0,192;https://tienda.mercadona.es/product/69714/ensalada-california-compuesta-mezcla-hortalizas-frescas-nueces-picatostes-bacon-cebolla-frita-uvas-pasas-salsa-miel-mostaza-incluye-tenedor-bol;https://prod-mercadona.imgix.net/images/9a77cee58d49199c38031540d40c258e.jpg?fit=crop&h=300&w=300
Fruta y verdura;Ensalada preparada;Wraps Texas;69850;Bol;2.99;kg;9.97;0,3;https://tienda.mercadona.es/product/69850/wraps-texas-compuesto-hortalizas-frescas-pollo-queso-salsa-tortillas-trigo-incluye-tenedor-bol;https://prod-mercadona.imgix.net/images/8d7e5cfe79776867d71e9e551533d06c.jpg?fit=crop&h=300&w=300
Fruta y verdura;Ensalada preparada;Ensalada de la casa;69756;Bol;2.18;kg;5.45;0,4;https://tienda.mercadona.es/product/69756/ensalada-casa-compuesta-escarola-lisa-achicoria-escarola-rizada-maiz-dulce-tomate-cherry-zanahoria-aceitunas-verdes-bol;https://prod-mercadona.imgix.net/images/4d0f84d72aed38a6a0617d4444fb7a26.jpg?fit=crop&h=300&w=300
Fruta y verdura;Ensalada preparada;Ensalada mil islas;69742;Bol;2.55;kg;7.73;0,33;https://tienda.mercadona.es/product/69742/ensalada-mil-islas-compuesta-lechuga-iceberg-escarola-lisa-surimi-col-blanca-zanahoria-maiz-salsa-rosa-incluye-tenedor-bol;https://prod-mercadona.imgix.net/images/9c176b74242a32da83d530bd9a33e983.jpg?fit=crop&h=300&w=300
Fruta y verdura;Ensalada preparada;Ensalada ensatún;69872;Bol;2.49;kg;9.96;0,25;https://tienda.mercadona.es/product/69872/ensalada-ensatun-compuesta-zanahoria-mozzarella-aceitunas-verdes-lechuga-iceberg-lechuga-hoja-roble-maiz-atun-aceite-vegetal-tomate-cherry-aceite-sal-vinagre-incluye-tenedor-bol;https://prod-mercadona.imgix.net/images/d90a20ad3e45b63ae278f9700c9fe117.jpg?fit=crop&h=300&w=300
Fruta y verdura;Ensalada preparada;Ensalada jamón;69884;Bol;2.49;kg;11.58;0,215;https://tienda.mercadona.es/product/69884/ensalada-jamon-compuesta-jamon-curado-queso-curado-picatostes-con-tomate-oregano-aceite-sal-vinagre-incluye-tenedor-bol;https://prod-mercadona.imgix.net/images/2a4da1af34dd617349b6d22d03319e04.jpg?fit=crop&h=300&w=300
Fruta y verdura;Ensalada preparada;Ensalada de pasta;69461;Bol;2.49;kg;9.96;0,25;https://tienda.mercadona.es/product/69461/ensalada-pasta-compuesta-pasta-fiambre-jamon-pavo-salsa-yogur-incluye-tenedor-bol;https://prod-mercadona.imgix.net/images/0bae4ae9dd312df3031ab2a6d0cb247f.jpg?fit=crop&h=300&w=300
Fruta y verdura;Ensalada preparada;Ensalada queso de cabra;69474;Bol;2.79;kg;20.67;0,135;https://tienda.mercadona.es/product/69474/ensalada-queso-cabra-compuesta-brotes-manzana-queso-cabra-frutos-secos-vinagreta-balsamica-incluye-tenedor-bol;https://prod-mercadona.imgix.net/images/ba4ed40c4ad629b070b2c21726a23fed.jpg?fit=crop&h=300&w=300
Fruta y verdura;Ensalada preparada;Ensalada de pasta Listo para Comer;13241;Bol;4.00;ud;4.00;0,366;https://tienda.mercadona.es/product/13241/ensalada-pasta-listo-comer-compuesta-atun-huevo-cocido-surimi-mix-queso-cebolla-con-monodosis-bol;https://prod-mercadona.imgix.net/images/6604913c5a5d31159a6c090c3e84f38d.jpg?fit=crop&h=300&w=300
Fruta y verdura;Ensalada preparada;Ensalada de pollo, queso y frutos secos Listo para Comer;13240;Bol;4.00;ud;4.00;0,25;https://tienda.mercadona.es/product/13240/ensalada-pollo-queso-frutos-secos-listo-comer-compuesta-pollo-asado-tomate-cherry-queso-fresco-brotes-espinaca-lechuga-verde-lechuga-roja-mezcla-frutos-secos-fruta-desecada-con-monodosis-bol;https://prod-mercadona.imgix.net/images/8e19b97cf10d815ec7c3a284dff1ccf2.jpg?fit=crop&h=300&w=300
